game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves,blackMoves,whiteMoves,nBlackMoves,nWhiteMoves
1153659214,2015-05-16T08:26:44,2015-05-16T08:29:01,Blitz,ChessRule,3506940,resigned,5004373,win,"['e4', 'e5', 'Nf3', 'Nf6', 'Nc3', 'Bb4', 'Bc4', 'd6', 'd3', 'c6', 'Bb3', 'O-O', 'Bg5', 'h6', 'Bh4', 'Be6', 'O-O', 'Nbd7', 'Ne2', 'Nc5', 'c3', 'Nxb3', 'axb3', 'Bc5', 'd4', 'exd4', 'cxd4', 'Bb6', 'Nf4', 'Bg4', 'd5', 'g5', 'h3', 'Bxf3', 'Qxf3', 'gxh4', 'dxc6', 'bxc6', 'Rad1', 'Re8', 'Rfe1', 'Qe7', 'e5', 'dxe5', 'Qxc6', 'Rac8', 'Qb5', 'Rc2', 'Nd3', 'e4', 'Qf5', 'Kg7', 'Kh1', 'Qc7', 'Nf4', 'Re5', '0-1']",57,"['e4', 'Nf3', 'Nc3', 'Bc4', 'd3', 'Bb3', 'Bg5', 'Bh4', 'O-O', 'Ne2', 'c3', 'axb3', 'd4', 'cxd4', 'Nf4', 'd5', 'h3', 'Qxf3', 'dxc6', 'Rad1', 'Rfe1', 'e5', 'Qxc6', 'Qb5', 'Nd3', 'Qf5', 'Kh1', 'Nf4', '0-1']","['e5', 'Nf6', 'Bb4', 'd6', 'c6', 'O-O', 'h6', 'Be6', 'Nbd7', 'Nc5', 'Nxb3', 'Bc5', 'exd4', 'Bb6', 'Bg4', 'g5', 'Bxf3', 'gxh4', 'bxc6', 'Re8', 'Qe7', 'dxe5', 'Rac8', 'Rc2', 'e4', 'Kg7', 'Qc7', 'Re5']",29,28
1153777625,2015-05-16T11:58:37,2015-05-16T12:00:03,Bullet,ChessRule,3501868,win,4264312,checkmated,"['e4', 'e6', 'd3', 'd5', 'Nd2', 'Nf6', 'g3', 'Bc5', 'Bg2', 'dxe4', 'dxe4', 'Nc6', 'c3', 'e5', 'Qe2', 'a5', 'Ngf3', 'O-O', 'O-O', 'b6', 'a4', 'Ba6', 'Nc4', 'Qe7', 'b3', 'Rfd8', 'Bg5', 'h6', 'Be3', 'Bxe3', 'fxe3', 'Qe6', 'Nh4', 'g6', 'Bh3', 'Qxh3', 'Rxf6', 'Kg7', 'Raf1', 'Rd7', 'Rxc6', 'Rad8', 'Qf2', 'Bxc4', 'Qf6+', 'Kg8', 'bxc4', 'Qg4', 'Qf3', 'Qh3', 'Rf6', 'Rd2', 'Ng2', 'Rb2', 'Rxf7', 'Qe6', 'Rf6', 'Qe7', 'Rxg6+', 'Kh7', 'Qh5', 'Rf8', 'Qxh6#', '1-0']",64,"['e4', 'd3', 'Nd2', 'g3', 'Bg2', 'dxe4', 'c3', 'Qe2', 'Ngf3', 'O-O', 'a4', 'Nc4', 'b3', 'Bg5', 'Be3', 'fxe3', 'Nh4', 'Bh3', 'Rxf6', 'Raf1', 'Rxc6', 'Qf2', 'Qf6+', 'bxc4', 'Qf3', 'Rf6', 'Ng2', 'Rxf7', 'Rf6', 'Rxg6+', 'Qh5', 'Qxh6#']","['e6', 'd5', 'Nf6', 'Bc5', 'dxe4', 'Nc6', 'e5', 'a5', 'O-O', 'b6', 'Ba6', 'Qe7', 'Rfd8', 'h6', 'Bxe3', 'Qe6', 'g6', 'Qxh3', 'Kg7', 'Rd7', 'Rad8', 'Bxc4', 'Kg8', 'Qg4', 'Qh3', 'Rd2', 'Rb2', 'Qe6', 'Qe7', 'Kh7', 'Rf8', '1-0']",32,32
1153833067,2015-05-16T13:36:16,2015-05-16T13:37:33,Bullet,BughouseRule,4501993,stalemate,13604040,stalemate,"['e4', 'e6', 'd4', 'd5', 'exd5', 'exd5', 'Nf3', 'Bd6', 'Bd3', 'h6', 'Nc3', 'c6', 'Be3', 'Qf6', 'Qd2', 'Ne7', 'O-O-O', 'O-O', 'Rde1', 'Bf5', 'Kb1', 'a5', 'h3', 'b5', 'g4', 'Bxd3', 'Qxd3', 'Qxf3', 'g5', 'h5', 'Qd2', 'Nf5', 'Rhg1', 'Nxe3', 'Rxe3', 'Bf4', 'Rxf3', 'Bxd2', 'Ne2', 'Bb4', 'c3', 'Bd6', 'h4', 'g6', 'Rf6', 'Rd8', 'Ng3', 'Bxg3', 'Rxg3', 'Ra7', 'Re3', 'Rad7', 'f4', 'Kg7', 'f5', 'gxf5', 'Rxf5', 'Rd6', 'Ref3', 'R8d7', 'Kc2', 'Re6', 'Rg3', 'Na6', 'g6', 'fxg6', 'Rxh5', 'b4', 'Rhg5', 'bxc3', 'bxc3', 'Rf7', 'h5', 'Rf2+', 'Kd3', 'c5', 'Rxg6+', 'Rxg6', 'Rxg6+', 'Kf7', 'dxc5', 'Nxc5+', 'Kd4', 'Ne6+', 'Kxd5', 'Nf4+', 'Kc4', 'Nxg6', 'hxg6+', 'Kxg6', 'a3', 'Ra2', 'Kb3', 'Ra1', 'Kb2', 'Rf1', 'Kb3', 'Rf5', 'Ka4', 'Kf6', 'c4', 'Ke6', 'Kb3', 'Kd6', 'Kc3', 'Kc5', 'Kb3', 'a4+', 'Kxa4', 'Kxc4', '1/2-1/2']",111,"['e4', 'd4', 'exd5', 'Nf3', 'Bd3', 'Nc3', 'Be3', 'Qd2', 'O-O-O', 'Rde1', 'Kb1', 'h3', 'g4', 'Qxd3', 'g5', 'Qd2', 'Rhg1', 'Rxe3', 'Rxf3', 'Ne2', 'c3', 'h4', 'Rf6', 'Ng3', 'Rxg3', 'Re3', 'f4', 'f5', 'Rxf5', 'Ref3', 'Kc2', 'Rg3', 'g6', 'Rxh5', 'Rhg5', 'bxc3', 'h5', 'Kd3', 'Rxg6+', 'Rxg6+', 'dxc5', 'Kd4', 'Kxd5', 'Kc4', 'hxg6+', 'a3', 'Kb3', 'Kb2', 'Kb3', 'Ka4', 'c4', 'Kb3', 'Kc3', 'Kb3', 'Kxa4', '1/2-1/2']","['e6', 'd5', 'exd5', 'Bd6', 'h6', 'c6', 'Qf6', 'Ne7', 'O-O', 'Bf5', 'a5', 'b5', 'Bxd3', 'Qxf3', 'h5', 'Nf5', 'Nxe3', 'Bf4', 'Bxd2', 'Bb4', 'Bd6', 'g6', 'Rd8', 'Bxg3', 'Ra7', 'Rad7', 'Kg7', 'gxf5', 'Rd6', 'R8d7', 'Re6', 'Na6', 'fxg6', 'b4', 'bxc3', 'Rf7', 'Rf2+', 'c5', 'Rxg6', 'Kf7', 'Nxc5+', 'Ne6+', 'Nf4+', 'Nxg6', 'Kxg6', 'Ra2', 'Ra1', 'Rf1', 'Rf5', 'Kf6', 'Ke6', 'Kd6', 'Kc5', 'a4+', 'Kxc4']",56,55
1153834903,2015-05-16T13:39:16,2015-05-16T13:40:17,Bullet,ChessRule,8603219,checkmated,807583,win,"['e4', 'c5', 'Nf3', 'Nc6', 'Bb5', 'Qc7', 'c3', 'a6', 'Ba4', 'b5', 'Bc2', 'Bb7', 'd4', 'd6', 'O-O', 'g6', 'a4', 'Bg7', 'd5', 'Nb8', 'axb5', 'axb5', 'Rxa8', 'Bxa8', 'Qe2', 'Qb6', 'Be3', 'Nd7', 'b4', 'Qb8', 'bxc5', 'dxc5', 'c4', 'b4', 'Ba4', 'Nf6', 'e5', 'Ng4', 'e6', 'fxe6', 'dxe6', 'O-O', 'g3', 'Nde5', 'Nxe5', 'Nxe5', 'f4', 'Nc6', 'Bxc5', 'Nd4', 'Qf2', 'Qb7', 'Qe3', 'Qg2#', '0-1']",55,"['e4', 'Nf3', 'Bb5', 'c3', 'Ba4', 'Bc2', 'd4', 'O-O', 'a4', 'd5', 'axb5', 'Rxa8', 'Qe2', 'Be3', 'b4', 'bxc5', 'c4', 'Ba4', 'e5', 'e6', 'dxe6', 'g3', 'Nxe5', 'f4', 'Bxc5', 'Qf2', 'Qe3', '0-1']","['c5', 'Nc6', 'Qc7', 'a6', 'b5', 'Bb7', 'd6', 'g6', 'Bg7', 'Nb8', 'axb5', 'Bxa8', 'Qb6', 'Nd7', 'Qb8', 'dxc5', 'b4', 'Nf6', 'Ng4', 'fxe6', 'O-O', 'Nde5', 'Nxe5', 'Nc6', 'Nd4', 'Qb7', 'Qg2#']",28,27
1153836200,2015-05-16T13:41:41,2015-05-16T13:43:00,Bullet,ChessRule,13403052,win,4611870,checkmated,"['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Nf6', 'd3', 'd5', 'exd5', 'Nxd5', 'O-O', 'Be6', 'Re1', 'Bc5', 'Nxe5', 'Nxe5', 'Rxe5', 'Bxf2+', 'Kh1', 'Qf6', 'Rxd5', 'Bxd5', 'Bxd5', 'O-O-O', 'Bf3', 'g5', 'Nc3', 'Rhe8', 'Ne4', 'Qb6', 'Bxg5', 'Rd5', 'Bg4+', 'Kb8', 'Qf3', 'Rxe4', 'Qxe4', 'Qc6', 'Bf4', 'a6', 'c4', 'Rc5', 'Qxc6', 'Rxc6', 'Bf3', 'Bb6', 'Bxc6', 'bxc6', 'b4', 'Kb7', 'a4', 'Ba7', 'a5', 'Bb8', 'c5', 'Ka8', 'Re1', 'Kb7', 'Re8', 'Ka8', 'h4', 'Kb7', 'h5', 'f5', 'g3', 'Ka8', 'Kg2', 'Kb7', 'h6', 'Ba7', 'Bxc7', 'Bb8', 'Rxb8+', 'Kxc7', 'Rh8', 'Kd7', 'Rxh7+', 'Ke6', 'Ra7', 'Kd5', 'Rxa6', 'Kd4', 'Rxc6', 'Kxd3', 'h7', 'Kc4', 'Rf6', 'Kb5', 'Rxf5', 'Ka4', 'h8=Q', 'Kb5', 'Qd4', 'Ka4', 'b5+', 'Kxb5', 'c6+', 'Kxc6', 'Rf6+', 'Kc7', 'Qb6+', 'Kd7', 'Qd6+', 'Ke8', 'Rf8#', '1-0']",106,"['e4', 'Nf3', 'Bc4', 'd3', 'exd5', 'O-O', 'Re1', 'Nxe5', 'Rxe5', 'Kh1', 'Rxd5', 'Bxd5', 'Bf3', 'Nc3', 'Ne4', 'Bxg5', 'Bg4+', 'Qf3', 'Qxe4', 'Bf4', 'c4', 'Qxc6', 'Bf3', 'Bxc6', 'b4', 'a4', 'a5', 'c5', 'Re1', 'Re8', 'h4', 'h5', 'g3', 'Kg2', 'h6', 'Bxc7', 'Rxb8+', 'Rh8', 'Rxh7+', 'Ra7', 'Rxa6', 'Rxc6', 'h7', 'Rf6', 'Rxf5', 'h8=Q', 'Qd4', 'b5+', 'c6+', 'Rf6+', 'Qb6+', 'Qd6+', 'Rf8#']","['e5', 'Nc6', 'Nf6', 'd5', 'Nxd5', 'Be6', 'Bc5', 'Nxe5', 'Bxf2+', 'Qf6', 'Bxd5', 'O-O-O', 'g5', 'Rhe8', 'Qb6', 'Rd5', 'Kb8', 'Rxe4', 'Qc6', 'a6', 'Rc5', 'Rxc6', 'Bb6', 'bxc6', 'Kb7', 'Ba7', 'Bb8', 'Ka8', 'Kb7', 'Ka8', 'Kb7', 'f5', 'Ka8', 'Kb7', 'Ba7', 'Bb8', 'Kxc7', 'Kd7', 'Ke6', 'Kd5', 'Kd4', 'Kxd3', 'Kc4', 'Kb5', 'Ka4', 'Kb5', 'Ka4', 'Kxb5', 'Kxc6', 'Kc7', 'Kd7', 'Ke8', '1-0']",53,53
1153837804,2015-05-16T13:42:57,2015-05-16T13:44:34,Bullet,ChessRule,3501434,resigned,5012600,win,"['e4', 'e6', 'Nc3', 'd5', 'd4', 'Bb4', 'Ne2', 'dxe4', 'a3', 'Bxc3+', 'Nxc3', 'f5', 'f3', 'exf3', 'Qxf3', 'Nf6', 'Bf4', 'c6', 'O-O-O', 'O-O', 'Bc4', 'Kh8', 'Rhe1', 'Nd5', 'h3', 'b5', 'Bb3', 'a5', 'Be5', 'Nd7', 'Rf1', 'Nxe5', 'dxe5', 'Qc7', 'Qe2', 'b4', 'axb4', 'axb4', 'Nxd5', 'cxd5', 'g4', 'Ba6', 'Qe3', 'Bxf1', 'Rxf1', 'Ra1+', '0-1']",47,"['e4', 'Nc3', 'd4', 'Ne2', 'a3', 'Nxc3', 'f3', 'Qxf3', 'Bf4', 'O-O-O', 'Bc4', 'Rhe1', 'h3', 'Bb3', 'Be5', 'Rf1', 'dxe5', 'Qe2', 'axb4', 'Nxd5', 'g4', 'Qe3', 'Rxf1', '0-1']","['e6', 'd5', 'Bb4', 'dxe4', 'Bxc3+', 'f5', 'exf3', 'Nf6', 'c6', 'O-O', 'Kh8', 'Nd5', 'b5', 'a5', 'Nd7', 'Nxe5', 'Qc7', 'b4', 'axb4', 'cxd5', 'Ba6', 'Bxf1', 'Ra1+']",24,23
1153838596,2015-05-16T13:45:09,2015-05-16T13:47:03,Bullet,ChessRule,4699360,win,603996,timeout,"['e4', 'c5', 'Nf3', 'Nc6', 'b3', 'b6', 'Bb2', 'Bb7', 'c4', 'd6', 'd4', 'cxd4', 'Nbd2', 'Nf6', 'Bd3', 'g6', 'Nxd4', 'Bg7', 'Nxc6', 'Bxc6', 'O-O', 'O-O', 'Re1', 'Nd7', 'Bxg7', 'Kxg7', 'f4', 'e5', 'f5', 'Nc5', 'Bc2', 'Qh4', 'Qf3', 'Kh8', 'f6', 'Nd7', 'Rf1', 'Rae8', 'g3', 'Qg5', 'Qd3', 'Re6', 'Nf3', 'Qxf6', 'Nd4', 'exd4', 'Rxf6', 'Rxf6', 'Qxd4', 'Kg8', 'Rf1', 'Re6', 'Rf4', 'Rfe8', 'h4', 'Nc5', 'h5', 'Nxe4', 'Bxe4', 'Bxe4', 'h6', 'f6', 'Rxf6', 'R6e7', 'Rxd6', 'Bf5', 'Qf6', 'Re1+', 'Kf2', 'R8e2+', 'Kf3', 'Be4+', 'Kf4', 'Rf1+', 'Ke5', 'Rxf6', 'Kd4', 'Bf3', 'Kc3', 'Re4', 'Rd8+', 'Kf7', 'Kb4', 'Ke6', 'Rd7', 'Kf5', 'Rd6', 'Re5', 'Rxf6+', '1-0']",90,"['e4', 'Nf3', 'b3', 'Bb2', 'c4', 'd4', 'Nbd2', 'Bd3', 'Nxd4', 'Nxc6', 'O-O', 'Re1', 'Bxg7', 'f4', 'f5', 'Bc2', 'Qf3', 'f6', 'Rf1', 'g3', 'Qd3', 'Nf3', 'Nd4', 'Rxf6', 'Qxd4', 'Rf1', 'Rf4', 'h4', 'h5', 'Bxe4', 'h6', 'Rxf6', 'Rxd6', 'Qf6', 'Kf2', 'Kf3', 'Kf4', 'Ke5', 'Kd4', 'Kc3', 'Rd8+', 'Kb4', 'Rd7', 'Rd6', 'Rxf6+']","['c5', 'Nc6', 'b6', 'Bb7', 'd6', 'cxd4', 'Nf6', 'g6', 'Bg7', 'Bxc6', 'O-O', 'Nd7', 'Kxg7', 'e5', 'Nc5', 'Qh4', 'Kh8', 'Nd7', 'Rae8', 'Qg5', 'Re6', 'Qxf6', 'exd4', 'Rxf6', 'Kg8', 'Re6', 'Rfe8', 'Nc5', 'Nxe4', 'Bxe4', 'f6', 'R6e7', 'Bf5', 'Re1+', 'R8e2+', 'Be4+', 'Rf1+', 'Rxf6', 'Bf3', 'Re4', 'Kf7', 'Ke6', 'Kf5', 'Re5', '1-0']",45,45
1153840013,2015-05-16T13:47:31,2015-05-16T13:48:46,Bullet,ChessRule,2903229,win,4623614,checkmated,"['h4', 'e5', 'h5', 'd5', 'd4', 'e4', 'h6', 'Nxh6', 'Bxh6', 'gxh6', 'e3', 'Bf5', 'c4', 'c6', 'Nc3', 'Bb4', 'Qb3', 'Bxc3+', 'bxc3', 'Qd7', 'cxd5', 'cxd5', 'c4', 'Be6', 'Rxh6', 'Nc6', 'Nh3', 'O-O-O', 'c5', 'Kb8', 'Nf4', 'Rhg8', 'g3', 'Qc7', 'Rb1', 'Bc8', 'Be2', 'Qa5+', 'Kf1', 'Ne7', 'Rxh7', 'Rh8', 'Rxf7', 'Rh1+', 'Kg2', 'Rxb1', 'Qxb1', 'Nf5', 'Bg4', 'Nxe3+', 'fxe3', 'Bxg4', 'Qxb7#', '1-0']",54,"['h4', 'h5', 'd4', 'h6', 'Bxh6', 'e3', 'c4', 'Nc3', 'Qb3', 'bxc3', 'cxd5', 'c4', 'Rxh6', 'Nh3', 'c5', 'Nf4', 'g3', 'Rb1', 'Be2', 'Kf1', 'Rxh7', 'Rxf7', 'Kg2', 'Qxb1', 'Bg4', 'fxe3', 'Qxb7#']","['e5', 'd5', 'e4', 'Nxh6', 'gxh6', 'Bf5', 'c6', 'Bb4', 'Bxc3+', 'Qd7', 'cxd5', 'Be6', 'Nc6', 'O-O-O', 'Kb8', 'Rhg8', 'Qc7', 'Bc8', 'Qa5+', 'Ne7', 'Rh8', 'Rh1+', 'Rxb1', 'Nf5', 'Nxe3+', 'Bxg4', '1-0']",27,27
1153841113,2015-05-16T13:48:59,2015-05-16T13:50:01,Bullet,ChessRule,13602659,checkmated,5091756,win,"['e4', 'c5', 'Nf3', 'Nc6', 'c3', 'd5', 'e5', 'e6', 'd4', 'Bd7', 'Bd3', 'h5', 'O-O', 'Nh6', 'h3', 'g6', 'Na3', 'cxd4', 'cxd4', 'Bxa3', 'bxa3', 'Nf5', 'Bg5', 'Qb6', 'Bf6', 'Rg8', 'Rb1', 'Qc7', 'a4', 'Nfxd4', 'Nxd4', 'Nxd4', 'Bxg6', 'Rxg6', 'Qxd4', 'b6', 'Rfc1', 'Qb7', 'Qb4', 'Bc8', 'Qd6', 'd4', 'Rc7', 'Qxg2#', '0-1']",45,"['e4', 'Nf3', 'c3', 'e5', 'd4', 'Bd3', 'O-O', 'h3', 'Na3', 'cxd4', 'bxa3', 'Bg5', 'Bf6', 'Rb1', 'a4', 'Nxd4', 'Bxg6', 'Qxd4', 'Rfc1', 'Qb4', 'Qd6', 'Rc7', '0-1']","['c5', 'Nc6', 'd5', 'e6', 'Bd7', 'h5', 'Nh6', 'g6', 'cxd4', 'Bxa3', 'Nf5', 'Qb6', 'Rg8', 'Qc7', 'Nfxd4', 'Nxd4', 'Rxg6', 'b6', 'Qb7', 'Bc8', 'd4', 'Qxg2#']",23,22
1153842106,2015-05-16T13:51:29,2015-05-16T13:52:58,Bullet,ChessRule,8603006,timeout,13900102,win,"['e4', 'e5', 'd4', 'Qe7', 'd5', 'd6', 'Nc3', 'f5', 'Nf3', 'f4', 'Bb5+', 'Nd7', 'g3', 'a6', 'Ba4', 'fxg3', 'hxg3', 'h6', 'Be3', 'b5', 'Bb3', 'Ngf6', 'Nh4', 'Qf7', 'a4', 'b4', 'Ne2', 'Nc5', 'f3', 'Nxb3', 'cxb3', 'Be7', 'Rc1', 'Bd8', 'Qd2', 'a5', 'O-O', 'Bd7', 'Qd3', 'g5', 'Ng2', 'Qg6', 'g4', 'h5', 'Ng3', 'h4', 'Nf5', 'Bxf5', 'exf5', 'Qh7', 'Bxg5', 'h3', 'Ne3', 'h2+', 'Kh1', 'Qh3', 'Qe2', 'e4', 'Bxf6', 'Bxf6', 'fxe4', 'Be5', 'Rf3', 'Qh4', 'Nc4', 'Qf6', 'Nxe5', 'Qxe5', 'Rxc7', 'Rd8', 'g5', 'Rd7', 'Rc8+', 'Ke7', 'Rxh8', 'Rc7', 'f6+', 'Kd7', 'Rh7+', 'Kc8', 'Rxc7+', 'Kxc7', 'Qc4+', 'Kb7', 'f7', 'Qxg5', 'Qc6+', 'Ka7', 'Qc7+', 'Ka6', 'Qxd6+', 'Ka7', 'Qc5+', 'Ka6', 'f8=Q', 'Qg1+', 'Qxg1', 'hxg1=Q+', 'Kxg1', 'Kb6', '0-1']",101,"['e4', 'd4', 'd5', 'Nc3', 'Nf3', 'Bb5+', 'g3', 'Ba4', 'hxg3', 'Be3', 'Bb3', 'Nh4', 'a4', 'Ne2', 'f3', 'cxb3', 'Rc1', 'Qd2', 'O-O', 'Qd3', 'Ng2', 'g4', 'Ng3', 'Nf5', 'exf5', 'Bxg5', 'Ne3', 'Kh1', 'Qe2', 'Bxf6', 'fxe4', 'Rf3', 'Nc4', 'Nxe5', 'Rxc7', 'g5', 'Rc8+', 'Rxh8', 'f6+', 'Rh7+', 'Rxc7+', 'Qc4+', 'f7', 'Qc6+', 'Qc7+', 'Qxd6+', 'Qc5+', 'f8=Q', 'Qxg1', 'Kxg1', '0-1']","['e5', 'Qe7', 'd6', 'f5', 'f4', 'Nd7', 'a6', 'fxg3', 'h6', 'b5', 'Ngf6', 'Qf7', 'b4', 'Nc5', 'Nxb3', 'Be7', 'Bd8', 'a5', 'Bd7', 'g5', 'Qg6', 'h5', 'h4', 'Bxf5', 'Qh7', 'h3', 'h2+', 'Qh3', 'e4', 'Bxf6', 'Be5', 'Qh4', 'Qf6', 'Qxe5', 'Rd8', 'Rd7', 'Ke7', 'Rc7', 'Kd7', 'Kc8', 'Kxc7', 'Kb7', 'Qxg5', 'Ka7', 'Ka6', 'Ka7', 'Ka6', 'Qg1+', 'hxg1=Q+', 'Kb6']",51,50
1153843567,2015-05-16T13:53:21,2015-05-16T13:55:00,Bullet,ChessRule,13300628,checkmated,11601124,win,"['d4', 'Nf6', 'Nf3', 'e6', 'Bg5', 'Be7', 'Nc3', 'd5', 'e3', 'b6', 'Bd3', 'Bb7', 'O-O', 'Ne4', 'Bxe7', 'Qxe7', 'Nd2', 'f5', 'f3', 'Nxc3', 'bxc3', 'c5', 'c4', 'f4', 'exf4', 'Qf6', 'cxd5', 'Qxd4+', 'Kh1', 'exd5', 'Re1+', 'Kd8', 'Nb3', 'Qxf4', 'c4', 'd4', 'Be4', 'Nc6', 'a4', 'a5', 'Rb1', 'Re8', 'Nxc5', 'bxc5', 'Rxb7', 'Nb4', 'Rxb4', 'axb4', 'Bxa8', 'Re3', 'Be4', 'b3', 'a5', 'Kc7', 'a6', 'Kb6', 'a7', 'Kxa7', 'Qa1+', 'Kb6', 'Qa4', 'Rxe1#', '0-1']",63,"['d4', 'Nf3', 'Bg5', 'Nc3', 'e3', 'Bd3', 'O-O', 'Bxe7', 'Nd2', 'f3', 'bxc3', 'c4', 'exf4', 'cxd5', 'Kh1', 'Re1+', 'Nb3', 'c4', 'Be4', 'a4', 'Rb1', 'Nxc5', 'Rxb7', 'Rxb4', 'Bxa8', 'Be4', 'a5', 'a6', 'a7', 'Qa1+', 'Qa4', '0-1']","['Nf6', 'e6', 'Be7', 'd5', 'b6', 'Bb7', 'Ne4', 'Qxe7', 'f5', 'Nxc3', 'c5', 'f4', 'Qf6', 'Qxd4+', 'exd5', 'Kd8', 'Qxf4', 'd4', 'Nc6', 'a5', 'Re8', 'bxc5', 'Nb4', 'axb4', 'Re3', 'b3', 'Kc7', 'Kb6', 'Kxa7', 'Kb6', 'Rxe1#']",32,31
1153844766,2015-05-16T13:56:04,2015-05-16T13:57:07,Bullet,ChessRule,307033,win,12924997,checkmated,"['e4', 'e5', 'd4', 'Qe7', 'd5', 'd6', 'Nc3', 'f5', 'exf5', 'Bxf5', 'Bd3', 'g6', 'Qe2', 'Nf6', 'Bxf5', 'gxf5', 'f4', 'exf4', 'Bxf4', 'Nbd7', 'O-O-O', 'Qxe2', 'Ngxe2', 'O-O-O', 'Nd4', 'Ne5', 'Nxf5', 'Nh5', 'Bg5', 'Rd7', 'Rhf1', 'h6', 'Bd2', 'Nc4', 'h3', 'Nxd2', 'Rxd2', 'Ng7', 'Nd4', 'Be7', 'Re2', 'Bg5+', 'Kb1', 'Nh5', 'Ne6', 'Ng3', 'Rfe1', 'Nxe2', 'Rxe2', 'Re7', 'Ne4', 'Rg8', 'c4', 'Kd7', 'g4', 'Bh4', 'Kc2', 'Rh8', 'b4', 'h5', 'g5', 'Rg8', 'Nf6+', 'Kc8', 'Nxg8', 'Re8', 'Nf6', 'Re7', 'Nxh5', 'Bxg5', 'Rg2', 'Bh6', 'Rg8+', 'Kd7', 'Rd8#', '1-0']",76,"['e4', 'd4', 'd5', 'Nc3', 'exf5', 'Bd3', 'Qe2', 'Bxf5', 'f4', 'Bxf4', 'O-O-O', 'Ngxe2', 'Nd4', 'Nxf5', 'Bg5', 'Rhf1', 'Bd2', 'h3', 'Rxd2', 'Nd4', 'Re2', 'Kb1', 'Ne6', 'Rfe1', 'Rxe2', 'Ne4', 'c4', 'g4', 'Kc2', 'b4', 'g5', 'Nf6+', 'Nxg8', 'Nf6', 'Nxh5', 'Rg2', 'Rg8+', 'Rd8#']","['e5', 'Qe7', 'd6', 'f5', 'Bxf5', 'g6', 'Nf6', 'gxf5', 'exf4', 'Nbd7', 'Qxe2', 'O-O-O', 'Ne5', 'Nh5', 'Rd7', 'h6', 'Nc4', 'Nxd2', 'Ng7', 'Be7', 'Bg5+', 'Nh5', 'Ng3', 'Nxe2', 'Re7', 'Rg8', 'Kd7', 'Bh4', 'Rh8', 'h5', 'Rg8', 'Kc8', 'Re8', 'Re7', 'Bxg5', 'Bh6', 'Kd7', '1-0']",38,38
1153845989,2015-05-16T13:58:01,2015-05-16T13:59:34,Bullet,ChessRule,2908689,win,705136,timeout,"['e4', 'e6', 'c4', 'c5', 'Nc3', 'Nc6', 'd3', 'g6', 'Nf3', 'Bg7', 'Bg5', 'Nge7', 'Be2', 'd6', 'O-O', 'h6', 'Be3', 'e5', 'Nd5', 'O-O', 'Rb1', 'f5', 'Bd2', 'f4', 'b4', 'b6', 'bxc5', 'bxc5', 'Qa4', 'Bd7', 'Qa6', 'Nxd5', 'cxd5', 'Nd4', 'Nxd4', 'cxd4', 'Qxd6', 'Rf6', 'Qxe5', 'f3', 'gxf3', 'Rxf3', 'Qd6', 'Rf6', 'Qg3', 'Ra6', 'f4', 'Rxa2', 'Rbd1', 'Kh7', 'Bg4', 'Qc8', 'f5', 'g5', 'f6', 'Bxg4', 'fxg7', 'Bxd1', 'Rxd1', 'Qd7', 'Qe5', 'Qxg7', 'Qf5+', 'Qg6', 'Qd7+', 'Qg7', 'Qf5+', 'Kh8', 'Qg4', 'Rf8', 'd6', 'Qe5', 'd7', 'Qf6', 'Qg2', 'Qf2+', 'Qxf2', 'Rxf2', 'Kxf2', '1-0']",80,"['e4', 'c4', 'Nc3', 'd3', 'Nf3', 'Bg5', 'Be2', 'O-O', 'Be3', 'Nd5', 'Rb1', 'Bd2', 'b4', 'bxc5', 'Qa4', 'Qa6', 'cxd5', 'Nxd4', 'Qxd6', 'Qxe5', 'gxf3', 'Qd6', 'Qg3', 'f4', 'Rbd1', 'Bg4', 'f5', 'f6', 'fxg7', 'Rxd1', 'Qe5', 'Qf5+', 'Qd7+', 'Qf5+', 'Qg4', 'd6', 'd7', 'Qg2', 'Qxf2', 'Kxf2']","['e6', 'c5', 'Nc6', 'g6', 'Bg7', 'Nge7', 'd6', 'h6', 'e5', 'O-O', 'f5', 'f4', 'b6', 'bxc5', 'Bd7', 'Nxd5', 'Nd4', 'cxd4', 'Rf6', 'f3', 'Rxf3', 'Rf6', 'Ra6', 'Rxa2', 'Kh7', 'Qc8', 'g5', 'Bxg4', 'Bxd1', 'Qd7', 'Qxg7', 'Qg6', 'Qg7', 'Kh8', 'Rf8', 'Qe5', 'Qf6', 'Qf2+', 'Rxf2', '1-0']",40,40
