,Fide id,Federation,Gender,Year_of_birth,Title,Standard_Rating,Rapid_rating,Blitz_rating,Inactive_flag,firstName,lastName
126,7101570,INA,F,1997.0,IM,2360,2344.0,2199.0,wi,Aulia, Medina Warda
127,14101610,UKR,F,1977.0,IM,2360,2193.0,2146.0,wi,Vasilevich, Tatjana
128,3600270,ECU,F,1977.0,IM,2359,2304.0,2214.0,wi,Fierro Baquero, Martha L.
129,13301918,USA,F,1988.0,WGM,2358,1931.0,2352.0,wa,Abrahamyan, Tatev
130,1004786,NED,F,1968.0,GM,2358,1931.0,2133.0,wa,Peng, Zhaoqin
131,34127035,RUS,F,2004.0,WGM,2357,2236.0,2259.0,wa,Garifullina, Leya
132,4900839,MGL,F,1986.0,IM,2356,2311.0,2295.0,wi,Batchimeg, Tuvshintugs
133,4180917,RUS,F,1990.0,IM,2356,2275.0,2332.0,wa,Charochkina, Daria
134,705136,HUN,F,1977.0,IM,2355,1931.0,1925.0,wi,Medvegy, Nora Dr.
135,24157570,RUS,F,1999.0,WIM,2354,2345.0,2273.0,wa,Dordzhieva, Dinara
136,5013623,IND,F,1989.0,WGM,2354,2305.0,2106.0,wa,Gomes, Mary Ann
137,14102358,UKR,F,1978.0,IM,2353,2314.0,1925.0,wi,Kononenko, Tatiana
138,4162340,RUS,F,1986.0,WGM,2353,2173.0,2124.0,wa,Tomilova, Elena
139,4104897,RUS,F,1956.0,WGM,2352,1931.0,1925.0,wi,Zaitseva, Ludmila G.
140,5016193,IND,F,1989.0,IM,2351,2249.0,2115.0,wa,Soumya, Swaminathan
141,1106686,GER,F,1978.0,WGM,2350,2292.0,2377.0,wa,Michna, Marta
142,3202232,AUS,F,1957.0,WGM,2350,1931.0,1925.0,wi,Nutu-Gajic, Daniela
143,3526216,CUB,F,2004.0,WFM,2348,1931.0,2017.0,wa,Hernandez Gil, Ineymig
144,723894,HUN,F,1979.0,IM,2348,2239.0,2347.0,wa,Lazarne Vajda, Szidonia
145,928682,SRB,F,1987.0,WGM,2348,2263.0,2293.0,wa,Stojanovic, Andjelija
146,109878,ARG,F,1985.0,IM,2346,2375.0,2294.0,wa,Lujan, Carolina
147,1003259,NED,F,1968.0,FM,2346,1931.0,1925.0,wi,Schuurman, Petra
148,4699360,CRO,F,1992.0,WGM,2346,1931.0,1925.0,wi,Stock, Lara
149,709751,HUN,F,1983.0,IM,2345,2279.0,2244.0,wa,Gara, Anita
150,5012600,IND,F,1987.0,IM,2345,2344.0,2258.0,wa,Karavade, Eesha
151,1101315,POL,F,1962.0,WGM,2344,2347.0,2279.0,wi,Brustman, Agnieszka
152,12401838,VIE,F,1993.0,WGM,2344,2208.0,2291.0,wa,Vo, Thi Kim Phung
153,4164083,RUS,F,1987.0,WGM,2343,2315.0,2187.0,wa,Kovanova, Baira
154,4182146,RUS,F,1994.0,WGM,2343,2361.0,2356.0,wa,Voit, Daria
155,13600230,GEO,F,1949.0,WGM,2342,1931.0,1925.0,wi,Alexandria, Nana
156,13600656,GEO,F,1977.0,IM,2342,2347.0,2348.0,wi,Lomineishvili, Maia
157,4139690,SVK,F,1981.0,WGM,2342,2271.0,2354.0,wa,Movsesian, Julia
158,13602055,GEO,F,1985.0,IM,2339,2309.0,2282.0,wa,Khukhashvili, Sopiko
159,750930,HUN,F,2001.0,WGM,2338,2251.0,2156.0,wa,Marjanovic, Annamaria
160,739049,HUN,F,1993.0,WGM,2338,2239.0,2259.0,wa,Papp, Petra
161,14110571,UKR,F,1985.0,WGM,2338,1931.0,2294.0,wi,Vozovic, Oksana
162,1119990,POL,F,1986.0,WGM,2338,2242.0,1925.0,wi,Zawadzka, Beata
163,1131044,POL,F,1992.0,IM,2336,2239.0,2272.0,wa,Kulon, Klaudia
164,4159209,RUS,F,1988.0,WIM,2336,1931.0,1925.0,wi,Malysheva, Polina
165,14102145,GER,F,1974.0,WGM,2336,2352.0,2363.0,wa,Melamed, Tatjana
166,4139518,RUS,F,1969.0,IM,2336,2258.0,2342.0,wi,Zaiatz, Elena
167,704458,HUN,F,1976.0,WGM,2335,1931.0,1925.0,wi,Grabics, Monika
168,24606812,GER,F,1988.0,WGM,2334,2361.0,2325.0,wa,Papp, Sarah
169,8602425,SGP,F,1985.0,WGM,2333,2322.0,2257.0,wa,Gong, Qianyun
170,4196872,RUS,F,1992.0,IM,2333,2220.0,2229.0,wa,Savina, Anastasia
171,14100126,ISR,F,1994.0,IM,2332,2260.0,2223.0,wa,Shvayger, Yuliya
172,5004098,IND,F,1979.0,IM,2332,2262.0,2252.0,wa,Vijayalakshmi, Subbaraman
173,322750,USA,F,1990.0,WGM,2331,2276.0,2361.0,wi,Nemcova, Katerina
174,4137582,RUS,F,1983.0,WIM,2331,2310.0,2322.0,wi,Ubiennykh, Ekaterina
175,6302599,TUR,F,1991.0,WGM,2330,2293.0,2384.0,wa,Ozturk, Kubra
176,32084030,ESP,F,2000.0,IM,2328,2097.0,2177.0,wa,Garcia Martin, Marta
177,8605912,CHN,F,1993.0,WGM,2328,2171.0,2091.0,wa,Li, Xueyi
178,13704788,KAZ,F,1991.0,IM,2328,2270.0,2185.0,wa,Nakhbayeva, Guliskhan
179,5000629,IND,F,1997.0,WIM,2328,2094.0,2142.0,wa,Pratyusha, Bodda
180,14101513,UKR,F,1979.0,GM,2328,2312.0,2369.0,wa,Zhukova, Natalia
181,14111390,UKR,F,1986.0,WIM,2327,1931.0,1925.0,wi,Hryhorenko, Nataliya
182,8614750,CHN,F,2004.0,WIM,2327,1884.0,2013.0,wa,Ning, Kaiyu
183,4000510,LUX,F,1965.0,WGM,2326,2326.0,2340.0,wa,Berend, Elvira
184,14100380,UKR,F,1949.0,WGM,2326,1931.0,1925.0,wi,Litynska, Marta
185,8602140,CHN,F,1986.0,none,2326,1931.0,1925.0,wi,Wang, Xuan
186,1118080,CZE,F,1986.0,WGM,2326,2307.0,2157.0,wa,Worek, Joanna
187,24165956,RUS,F,1997.0,WGM,2325,2232.0,2200.0,wa,Chernyak, Viktoria
188,1121979,POL,F,1988.0,WGM,2325,2217.0,2249.0,wa,Majdan, Joanna
189,722855,HUN,F,1987.0,IM,2325,1931.0,1925.0,wi,Rudolf, Anna
190,404683,ENG,F,1963.0,WIM,2325,1931.0,1925.0,wi,Sachs, Gulnara
191,4108370,RUS,F,1965.0,WGM,2325,1931.0,1925.0,wi,Shumiakina, Tatiana
192,14109395,UKR,F,1963.0,WGM,2325,1931.0,1925.0,wi,Struchkova, Svetlana
193,14137054,UKR,F,2003.0,FM,2324,2169.0,2054.0,wa,Berdnyk, Mariia
194,4623614,GER,F,1971.0,IM,2324,2308.0,1925.0,wa,Kachiani-Gersinska, Ketino
195,1159569,POL,F,2000.0,WIM,2323,2130.0,2040.0,wa,Antolak, Julia
196,8600643,CHN,F,1978.0,IM,2323,2363.0,2263.0,wa,Li, Ruofan
197,1107445,POL,F,1978.0,IM,2322,2237.0,2228.0,wi,Dworakowska, Joanna
198,700550,HUN,F,1969.0,IM,2322,1931.0,1925.0,wa,Madl, Ildiko
199,12502014,IRI,F,1988.0,WGM,2322,2290.0,2285.0,wa,Pourkashiyan, Atousa
200,2011905,USA,F,1980.0,WGM,2322,1931.0,2294.0,wi,Shahade, Jennifer
201,2907763,BUL,F,1987.0,IM,2322,2319.0,2248.0,wi,Videnova, Iva
202,1194763,POL,F,2003.0,WFM,2321,1962.0,1669.0,wa,Waszczuk, Patrycja
203,4671660,GER,F,1961.0,IM,2320,2340.0,1925.0,wa,Schleining, Zoya
204,4119118,RUS,F,1974.0,WGM,2320,2349.0,2340.0,wi,Shadrina, Tatiana
205,13702971,KAZ,F,1988.0,WGM,2319,2184.0,2205.0,wa,Dauletova, Gulmira
206,2810964,ISR,F,1995.0,WGM,2319,2163.0,2215.0,wa,Efroimski, Marsel
207,4148827,RUS,F,1985.0,WGM,2319,1931.0,2290.0,wi,Karnaukhova, Elmira
208,13603191,GEO,F,1998.0,WGM,2319,2342.0,2210.0,wa,Khomeriki, Nino
209,936286,SRB,F,1990.0,WIM,2319,2272.0,2263.0,wi,Rakic, Marija
210,1017292,NED,F,1993.0,WGM,2318,1931.0,2320.0,wa,Haast, Anne
211,12528897,IRI,F,2000.0,WIM,2317,2143.0,2061.0,wa,Alinasab, Mobina
212,1150677,POL,F,2001.0,WIM,2317,2059.0,2181.0,wa,Sliwicka, Alicja
213,8601089,CHN,F,1981.0,WGM,2317,2294.0,2281.0,wa,Xu, Yuanyuan
214,4105621,RUS,F,1969.0,WGM,2316,2288.0,1925.0,wi,Demina, Julia
215,13702122,KAZ,F,1983.0,WGM,2315,2323.0,1925.0,wi,Duisenova, Madina
216,4106121,RUS,F,1985.0,none,2315,1931.0,1925.0,wi,Idelchik, Liubov M
217,14609215,SLO,F,1999.0,WGM,2315,2187.0,2176.0,wa,Unuk, Laura
218,2078341,USA,F,2002.0,FM,2315,1862.0,1920.0,wa,Yu, Jennifer
219,4680790,GER,F,1966.0,WGM,2314,1931.0,1925.0,wi,Graf, Rena
220,13400045,AZE,F,1975.0,WGM,2314,2304.0,1925.0,wi,Kadimova, Ilaha
221,12956830,GER,F,2002.0,FM,2314,2125.0,2142.0,wa,Schulze, Lara
222,4180640,RUS,F,1988.0,WIM,2314,1931.0,1925.0,wi,Vasilkova, Svetlana
223,4500512,EST,F,1999.0,WIM,2313,2213.0,2220.0,wa,Narva, Mai
224,13400010,AZE,F,1970.0,WGM,2313,1931.0,1925.0,wi,Sofieva, Ainur
225,3520498,USA,F,2002.0,FM,2311,1936.0,2021.0,wa,Cervantes Landeiro, Thalia
226,1201590,ROU,F,1972.0,WGM,2311,2244.0,2079.0,wa,Cosma, Elena-Luminita
227,2000784,USA,F,1957.0,WGM,2310,2287.0,1925.0,wi,Akhsharumova, Anna
228,3508072,CUB,F,1992.0,WIM,2310,2189.0,2108.0,wa,Forgas Moreno, Yaniela
229,8601747,CHN,F,1982.0,none,2310,1931.0,1925.0,wi,Liu, Bairu
230,13402005,AZE,F,1989.0,WGM,2309,2243.0,2263.0,wa,Mamedjarova, Turkan
231,13601440,GEO,F,1983.0,IM,2308,2215.0,2289.0,wa,Gvetadze, Sofio
232,4682920,GER,F,1967.0,WGM,2308,1931.0,1925.0,wi,Klink, Tamara
233,13602373,GEO,F,1983.0,WIM,2308,1931.0,1925.0,wi,Tsadzikidze, Natia
234,13600788,GEO,F,1975.0,WGM,2307,1931.0,1925.0,wi,Edzgveradze, Natalia
235,8603219,CHN,F,1989.0,WGM,2307,2348.0,2265.0,wa,Zhang, Xiaowen
236,24173770,RUS,F,2002.0,FM,2306,2219.0,2225.0,wa,Goltseva, Ekaterina
237,13600389,GEO,F,1972.0,WIM,2306,2205.0,2118.0,wi,Janjghava, Natia
238,1033662,NED,F,1996.0,WIM,2306,1931.0,2241.0,wa,Ratsma, Rosa
239,13602470,GEO,F,1985.0,WGM,2306,1931.0,2312.0,wi,Tsereteli, Tamar
240,35006916,IND,F,2005.0,WIM,2305,1775.0,2239.0,wa,Divya Deshmukh,
241,24153648,RUS,F,2001.0,WGM,2305,2213.0,2113.0,wa,Obolentseva, Alexandra
242,4106970,RUS,F,1965.0,WGM,2305,1931.0,1925.0,wi,Stepovaia, Tatiana
243,304050,CZE,F,1976.0,WGM,2303,1931.0,1925.0,wi,Krupkova, Petra
244,937266,SRB,F,1992.0,WGM,2303,2314.0,2218.0,wa,Rapport, Jovana
245,2204185,ESP,F,1972.0,WGM,2302,2103.0,2121.0,wa,Calzetta Ruiz, Monica
246,3524531,CUB,F,2003.0,WFM,2302,2011.0,1940.0,wa,Hernandez Machado, Patricia M.
247,3503151,CUB,F,1981.0,WGM,2302,1931.0,2315.0,wi,Pina Vega, Sulennis
248,2915405,BUL,F,2001.0,WIM,2302,2052.0,1906.0,wa,Radeva, Viktoria
249,13403052,AZE,F,1996.0,WGM,2301,2310.0,2240.0,wa,Fataliyeva, Ulviyya
250,34106615,RUS,F,2003.0,WIM,2301,2232.0,2200.0,wa,Solozhenkina, Elizaveta
251,8606161,CHN,F,1996.0,WGM,2301,2202.0,2205.0,wa,Xiao, Yiyi
252,12505951,IRI,F,1993.0,WGM,2300,2237.0,2239.0,wa,Hejazipour, Mitra
253,14900440,SVK,F,1975.0,IM,2300,2358.0,2285.0,wa,Repkova, Eva
254,1213261,NED,F,1989.0,WGM,2300,2261.0,2255.0,wa,Werle, Iozefina
255,4630610,GER,F,1969.0,WGM,2299,1931.0,1925.0,wi,Borulya, Ekaterina Uriivna
256,4127714,AUS,F,1974.0,WGM,2299,2259.0,2232.0,wa,Ryjanova, Julia
257,812153,ITA,F,1968.0,IM,2299,2264.0,2260.0,wa,Sedina, Elena
258,13701282,KAZ,F,1983.0,WIM,2299,1931.0,2121.0,wi,Zigangirova, Sofya
259,13301926,ARM,F,1986.0,WIM,2298,2195.0,2145.0,wa,Andriasyan, Siranush
260,24142654,RUS,F,1993.0,WGM,2297,2135.0,2247.0,wa,Belenkaya, Dina
261,1114581,CAN,F,1982.0,WIM,2297,2238.0,2224.0,wa,Matras-Clement, Agnieszka
262,11601876,LAT,F,1988.0,WGM,2297,2285.0,2129.0,wa,Rogule, Laura
263,8610835,CHN,F,2000.0,WIM,2297,1931.0,2027.0,wa,Yao, Lan
264,13501542,BLR,F,1983.0,WIM,2296,1931.0,1925.0,wi,Azarova, Nadezhda
265,24670057,GER,F,1995.0,WGM,2296,1931.0,2255.0,wa,Klek, Hanna Marie
266,2922029,BUL,F,2004.0,FM,2296,1605.0,1459.0,wa,Krasteva, Beloslava
267,24174220,RUS,F,2001.0,WFM,2296,2186.0,2128.0,wa,Shafigullina, Zarina
268,14902052,AUT,F,1982.0,WGM,2296,2285.0,2267.0,wa,Theissl Pokorna, Regina
269,13600222,GEO,F,1961.0,IM,2295,2253.0,2266.0,wi,Gurieli, Nino
270,13601040,GER,F,1971.0,WIM,2295,1931.0,1925.0,wa,Tammert, Iamze
271,4193172,RUS,F,1989.0,WIM,2295,2315.0,1925.0,wi,Timofeeva, Ekaterina
272,12800619,ENG,F,1977.0,IM,2294,1931.0,2288.0,wa,Ciuksyte, Dagne
273,8601097,CHN,F,1982.0,IM,2294,2233.0,2291.0,wa,Wang, Yu A.
274,24633569,GER,F,1996.0,WGM,2293,2154.0,2320.0,wa,Osmanodja, Filiz
275,938238,SRB,F,1992.0,WGM,2292,2199.0,2233.0,wa,Eric, Jovana
276,13701037,KAZ,F,1983.0,WGM,2291,1931.0,2323.0,wa,Sergeyeva, Mariya
277,4611870,GER,F,1921.0,WGM,2290,1931.0,1925.0,wi,Keller-Hermann, Edith
278,4123662,RUS,F,1976.0,WIM,2290,1931.0,1925.0,wi,Lopatskaya, Elena V.
279,14103885,UKR,F,1970.0,WIM,2290,1931.0,1925.0,wi,Shved, Irina
280,8614300,CHN,F,2005.0,WIM,2290,2092.0,2192.0,wa,Song, Yuxin
281,24119300,RUS,F,1997.0,WIM,2289,2178.0,2212.0,wa,Styazhkina, Anna
282,1119907,ENG,F,1985.0,WGM,2289,2202.0,2210.0,wa,Toma, Katarzyna
283,12401102,VIE,F,1987.0,WGM,2288,2322.0,2280.0,wa,Hoang, Thi Bao Tram
284,4109040,RUS,F,1963.0,WGM,2288,2260.0,1985.0,wi,Mikhaylova, Irina
285,4129903,RUS,F,1982.0,WGM,2288,2201.0,2235.0,wi,Sudakova, Irina
286,4900227,MGL,F,1998.0,WGM,2288,1995.0,1966.0,wi,Uuriintuya, Uurtsaikh
287,4902785,MGL,F,2005.0,WFM,2287,1735.0,1877.0,wa,Altantuya, Boldbaatar
288,4176715,RUS,F,1999.0,WIM,2287,2256.0,2163.0,wi,Drogovoz, Irina
289,1210246,ROU,F,1985.0,IM,2287,2345.0,2249.0,wa,L'Ami, Alina
290,4690745,GER,F,1990.0,WGM,2287,1931.0,2263.0,wa,Lubbe, Melanie
291,932400,SRB,F,2000.0,WIM,2286,2179.0,2316.0,wa,Injac, Teodora
292,320242,CZE,F,1993.0,WGM,2286,2173.0,2176.0,wa,Olsarova, Karolina
293,25050389,IND,F,2002.0,WIM,2286,1729.0,1820.0,wa,Vantika Agrawal,
294,4140370,RUS,F,1986.0,WFM,2285,2215.0,2245.0,wi,Chistiakova, Tamara
295,13301314,ARM,F,1983.0,IM,2285,2282.0,2275.0,wi,Galojan, Lilit
296,14900866,SVK,F,1977.0,IM,2285,2305.0,1925.0,wa,Hagarova, Zuzana
297,4108493,RUS,F,1985.0,WIM,2285,1931.0,1925.0,wi,Kharkova, Elena
298,12400300,VIE,F,1976.0,WGM,2285,2220.0,2119.0,wa,Nguyen, Thi Thanh An
299,1708830,SWE,F,1991.0,WIM,2284,2155.0,2095.0,wa,Agrest, Inna
300,13600508,GEO,F,1977.0,WGM,2284,2278.0,1925.0,wi,Darchia, Diana
301,2806819,ISR,F,1985.0,WGM,2284,1931.0,1925.0,wi,Gesser, Bella
302,675946,FRA,F,1996.0,WIM,2284,2220.0,2210.0,wa,Navrotescu, Andreea-Cristiana
303,34124184,RUS,F,2000.0,FM,2283,2119.0,2102.0,wa,Borisova, Ekaterina
304,24125148,RUS,F,1992.0,WIM,2283,2117.0,2105.0,wa,Semenova, Elena
305,12900460,GER,F,1998.0,WGM,2281,2177.0,2219.0,wa,Heinemann, Josefine
306,3506487,CUB,F,1988.0,WIM,2281,1931.0,2243.0,wa,Llaudy Pupo, Lisandra
307,14117665,UKR,F,1993.0,WGM,2281,2222.0,2142.0,wi,Malakhova, Elizaveta
308,13402137,AZE,F,1989.0,WGM,2281,2157.0,2171.0,wa,Umudova, Nargiz
309,4106431,RUS,F,1971.0,WIM,2280,1931.0,1925.0,wi,Korkina, Svetlana
310,4616057,GER,F,1969.0,WIM,2280,1931.0,1925.0,wi,Manakov, Marina
311,2054000,USA,F,2002.0,WIM,2280,1931.0,1748.0,wa,Nguyen, Emily
312,4107268,RUS,F,1985.0,none,2280,1931.0,1925.0,wi,Sammula, Martinovna
313,4157087,RUS,F,1985.0,WIM,2279,2174.0,2147.0,wi,Bronnikova, Elizaveta
314,949086,SRB,F,2001.0,WIM,2279,2102.0,2186.0,wa,Gajcin, Marina
315,13402625,AZE,F,1994.0,WGM,2279,2031.0,2109.0,wi,Khalafova, Narmin
316,11601124,LAT,F,1981.0,WGM,2279,2204.0,2232.0,wa,Reizniece-Ozola, Dana
317,1130790,POL,F,1992.0,WGM,2279,2108.0,2062.0,wa,Warakomska, Anna
318,13601105,USA,F,1980.0,IM,2278,1931.0,1925.0,wi,Goletiani, Rusudan
319,4185641,RUS,F,1989.0,WGM,2278,2349.0,2307.0,wi,Ivakhinova, Inna
320,4901878,MGL,F,2002.0,WIM,2278,2044.0,2235.0,wa,Munkhzul, Turmunkh
321,4110943,RUS,F,1996.0,WIM,2278,2106.0,2072.0,wa,Smirnova, Ekaterina
322,4608682,GER,F,1969.0,WGM,2278,1931.0,1925.0,wi,Trabert, Bettina
323,4145933,RUS,F,1984.0,WIM,2278,2176.0,2119.0,wi,Zhuravleva, Olga
324,14200686,GER,F,1984.0,WGM,2277,2264.0,2283.0,wa,Koepke, Elena
325,309672,CZE,F,1992.0,WIM,2277,2244.0,2162.0,wa,Petrova, Kristyna
326,13601431,GEO,F,1983.0,WGM,2276,2332.0,2219.0,wa,Charkhalashvili, Inga
327,1331973,SUI,F,1999.0,WIM,2276,2121.0,2256.0,wa,Georgescu, Lena
328,13500295,BLR,F,1976.0,WIM,2276,2171.0,2098.0,wi,Popova, Natalija
329,13503189,USA,F,1985.0,WGM,2276,2245.0,2261.0,wi,Sharevich, Anna
330,35006665,IND,F,2000.0,WIM,2276,1799.0,1834.0,wa,Sharma Isha,
331,14102692,UKR,F,1976.0,none,2275,1931.0,1925.0,wi,Borzenkova, Irina
332,2801590,USA,F,1975.0,WGM,2275,1931.0,1925.0,wi,Gershnik, Anna
333,2802015,ISR,F,1968.0,IM,2275,2301.0,2274.0,wa,Klinova, Masha
334,24173606,RUS,F,2001.0,WIM,2274,2168.0,2086.0,wa,Afonasieva, Anna
335,13401521,AZE,F,1983.0,WGM,2274,2198.0,2250.0,wa,Mamedjarova, Zeinab
336,14201526,UZB,F,1990.0,WGM,2274,2325.0,2258.0,wi,Muminova, Nafisa
337,2916711,BUL,F,2003.0,FM,2274,2035.0,1850.0,wa,Peycheva, Gergana
338,13602659,GEO,F,1988.0,IM,2274,2229.0,2178.0,wi,Purtseladze, Maka
339,8600520,CHN,F,1973.0,WIM,2273,1931.0,1925.0,wi,Lu, Xiaosha
340,2921103,BUL,F,2004.0,WFM,2273,1868.0,1687.0,wa,Mehmed, Elif
341,1208063,ROU,F,1983.0,WGM,2272,1931.0,1925.0,wi,Calotescu, Ana-Cristina
342,24174041,RUS,F,2002.0,WGM,2272,2356.0,2295.0,wa,Maltsevskaya, Aleksandra
343,2902265,FRA,F,1974.0,IM,2271,2286.0,2315.0,wa,Alexieva, Silvia
344,4130510,RUS,F,1979.0,WIM,2271,1931.0,1925.0,wi,Dorofeeva, Anna
345,34166146,RUS,F,2003.0,WFM,2271,2177.0,2091.0,wa,Getman, Tatyana
346,24130010,RUS,F,1992.0,WFM,2271,1931.0,1925.0,wi,Kozhakina, Alena V.
347,4163117,RUS,F,1986.0,WGM,2271,1931.0,1925.0,wi,Kucherova, Lija
348,44157797,RUS,F,2005.0,WFM,2271,2047.0,2097.0,wa,Nasyrova, Ekaterina
349,12500330,USA,F,1998.0,IM,2270,2029.0,2111.0,wa,Derakhshani, Dorsa
350,13600125,GEO,F,1941.0,GM,2270,2199.0,2105.0,wa,Gaprindashvili, Nona
351,4617339,GER,F,1969.0,WGM,2270,1931.0,1925.0,wi,Juergens, Vera
352,24145084,RUS,F,1994.0,WIM,2270,2222.0,2227.0,wa,Maletina, Tatiana
353,8600376,CHN,F,1968.0,WGM,2270,1931.0,1925.0,wi,Ning, Chunhong
354,2200465,ESP,F,1955.0,FM,2270,1931.0,1925.0,wi,Pares Vives, Natalia
355,14126869,RUS,F,2000.0,WIM,2270,2184.0,2235.0,wa,Potapova, Margarita
356,12924997,GER,F,2002.0,FM,2270,2138.0,2028.0,wa,Schneider, Jana
357,708780,HUN,F,1997.0,WIM,2270,2237.0,2098.0,wa,Terbe, Julianna
358,13603108,GEO,F,1989.0,WGM,2269,2230.0,2244.0,wa,Mikadze, Miranda
359,13600737,GEO,F,1979.0,WGM,2269,1966.0,1798.0,wi,Tqeshelashvili, Sopio
360,13300695,ARM,F,1963.0,WIM,2269,1931.0,1925.0,wi,Vaganian, Irina
361,34188859,RUS,F,2005.0,WFM,2269,2068.0,2049.0,wa,Yakimova, Mariya
362,14107449,MNC,F,1982.0,WGM,2268,2248.0,2206.0,wa,Dornbusch, Tatiana
363,14121093,UKR,F,1994.0,WIM,2268,2200.0,2162.0,wi,Prudnykova, Olga
364,1204327,ROU,F,1977.0,WGM,2268,2185.0,2169.0,wa,Sandu, Mihaela
365,4239873,GRE,F,2000.0,FM,2267,2052.0,2183.0,wa,Avramidou, Anastasia
366,13400037,AZE,F,1972.0,WFM,2267,1931.0,1925.0,wi,Babayeva, Fanara
367,8603995,CHN,F,1997.0,WIM,2267,2155.0,2136.0,wa,Gu, Tianlu
368,8608709,CHN,F,1996.0,WIM,2267,2254.0,2189.0,wa,Ren, Xiaoyi
369,14107503,USA,F,1984.0,WGM,2267,1931.0,2321.0,wi,Rohonyan, Katerina
370,12506540,SUI,F,1994.0,WGM,2265,2188.0,2189.0,wa,Hakimifard, Ghazal
371,11600438,LAT,F,1944.0,none,2265,1931.0,1925.0,wi,Klovane, Astra
372,14204487,UZB,F,2000.0,WIM,2265,1703.0,1706.0,wa,Yakubbaeva, Nilufar
373,13903284,MDA,F,1994.0,WIM,2264,1931.0,1925.0,wa,Baciu, Diana
374,14112930,UKR,F,1983.0,WIM,2264,1931.0,1925.0,wi,Boytsun, Olena
375,13401807,AZE,F,1993.0,WGM,2263,2022.0,2060.0,wa,Abdulla, Khayala
376,13413015,AZE,F,2003.0,WFM,2263,1924.0,1972.0,wa,Beydullayeva, Govhar
377,4175026,RUS,F,1989.0,WIM,2263,2228.0,2227.0,wi,Cheremnova, Tamara
378,8602611,CHN,F,1985.0,WGM,2263,2221.0,2174.0,wa,Gu, Xiaobing
379,908029,SRB,F,1970.0,WGM,2263,1931.0,1925.0,wi,Maric, Mirjana
380,25049615,IND,F,2002.0,WIM,2263,1922.0,1916.0,wa,Priyanka Nutakki,
381,2266423,ESP,F,1990.0,WIM,2263,1931.0,1925.0,wi,Robles Garcia, Claudia
382,13429310,AZE,F,1993.0,WFM,2262,1931.0,1925.0,wi,Dadashli, Narmin
383,4162919,RUS,F,1982.0,none,2262,1931.0,1925.0,wi,Grigoryeva, Natalya
384,3511685,CUB,F,1992.0,WGM,2262,1931.0,2156.0,wa,Hernandez Moya, Yuleisy
385,8607664,CHN,F,2002.0,WIM,2262,2028.0,1999.0,wa,Li, Yunshan
386,3507700,CUB,F,1987.0,WIM,2262,1931.0,2260.0,wa,Miranda Llanes, Yerisbel
387,54117739,RUS,F,2005.0,none,2262,2031.0,1819.0,wa,Nur-Mukhametova, Alisa
388,4119851,RUS,F,1976.0,WGM,2262,1931.0,1925.0,wi,Roschina, Tatiana
389,4150740,CAN,F,1987.0,WGM,2261,2265.0,2215.0,wa,Burtasova, Anna
390,4164903,RUS,F,1987.0,WIM,2261,2190.0,2052.0,wi,Lelekova, Olga
391,4127951,RUS,F,1981.0,WGM,2261,2271.0,2135.0,wi,Mirzoeva, Elmira
392,35061887,IND,F,2007.0,WFM,2261,1687.0,1787.0,wa,Savitha Shri B,
393,8602816,CHN,F,1985.0,none,2261,1931.0,1925.0,wi,Zeng, Bei
394,4141237,RUS,F,1966.0,none,2260,2222.0,2204.0,wi,Ibragimova, Lilia
395,702358,HUN,F,1950.0,WGM,2260,1931.0,1925.0,wi,Ivanka, Maria
396,4124111,RUS,F,1977.0,WIM,2260,2190.0,2105.0,wi,Karavaeva, Olga
397,13600419,GEO,F,1975.0,WGM,2260,2049.0,2074.0,wi,Khurtsilava, Inga
398,4185803,RUS,F,1979.0,none,2260,1931.0,1925.0,wi,Kostyuk, Tatiana
399,301680,CZE,F,1999.0,none,2260,1931.0,1925.0,wi,Kratochvilova, Jana
400,4173490,RUS,F,1985.0,none,2260,1931.0,1925.0,wi,Kuleshova, Nadezhda N
401,401510,ENG,F,1965.0,IM,2260,1931.0,1925.0,wi,Lalic, Susan K
402,4149084,RUS,F,1973.0,WFM,2260,1931.0,1925.0,wi,Lidonova, Gulnara
403,2808072,ISR,F,1991.0,WIM,2260,1931.0,2180.0,wa,Porat, Maya
404,4108256,RUS,F,1962.0,WGM,2260,2248.0,1925.0,wi,Rubzova, Tatiana
405,8600287,CHN,F,1963.0,WIM,2259,1931.0,1925.0,wi,An, Yangfeng
406,1108824,POL,F,1980.0,WIM,2259,1931.0,1925.0,wi,Bayer, Dorota
407,4108752,RUS,F,1967.0,WGM,2259,2202.0,2156.0,wa,Grabuzova, Tatiana
408,1152254,POL,F,1999.0,WIM,2259,2090.0,1992.0,wa,Kubicka, Anna
409,4152654,RUS,F,1985.0,WGM,2259,1931.0,1925.0,wi,Meshcheriakova, Evgenia
410,2802244,ISR,F,1977.0,WGM,2259,1931.0,1925.0,wi,Pitam, Ella
411,2102390,BRA,F,1979.0,WIM,2259,1931.0,1925.0,wi,Ratcu, Tatiana
412,1019481,NED,F,1994.0,WIM,2259,2383.0,2234.0,wi,Schut, Lisa
413,913553,SRB,F,1997.0,WIM,2259,2240.0,2132.0,wa,Velikic, Adela
414,4640586,GER,F,1957.0,none,2258,1931.0,1925.0,wi,Meier, Annemarie
415,12401676,VIE,F,1994.0,WGM,2258,2271.0,2129.0,wa,Nguyen, Thi Mai Hung
