,game_id,start_time,end_time,time_class,rules,white_username,white_result,black_username,black_result,moves,nMoves,blackMoves,whiteMoves,nBlackMoves,nWhiteMoves
71,1147312828,2015-10-05T06:34:03,2015-10-05T06:36:00,Bullet,ChessRule,24642088,insufficient,4154215,insufficient,"['d4', 'e6', 'c4', 'f5', 'Nc3', 'Nf6', 'Nf3', 'd5', 'e3', 'c6', 'Bd3', 'Bd6', 'cxd5', 'exd5', 'O-O', 'O-O', 'Qc2', 'Ne4', 'Nd2', 'Be6', 'f3', 'Nxc3', 'bxc3', 'Nd7', 'a4', 'c5', 'Ba3', 'Rc8', 'Qb2', 'b6', 'Rab1', 'Qe7', 'Rbe1', 'cxd4', 'Bxd6', 'Qxd6', 'cxd4', 'Nf6', 'e4', 'dxe4', 'fxe4', 'fxe4', 'Nxe4', 'Nxe4', 'Rxf8+', 'Rxf8', 'Bxe4', 'Kh8', 'Qc2', 'g6', 'Rd1', 'Rf4', 'Kh1', 'Bg4', 'Re1', 'Qxd4', 'Bxg6', 'hxg6', 'Qxg6', 'Qg7', 'Re8+', 'Rf8', 'Rxf8+', 'Qxf8', 'h3', 'Bf5', 'Qh5+', 'Bh7', 'Qe5+', 'Qg7', 'Qb8+', 'Bg8', 'Qf4', 'Qa1+', 'Kh2', 'Qg7', 'Qh4+', 'Qh7', 'Qd8', 'Qg7', 'Qd4', 'Qxd4', 'h4', 'Qxa4', 'Kh3', 'Qc2', 'g3', 'Qg2+', 'Kxg2', 'Bd5+', 'Kf2', 'Kg7', 'Ke3', 'Kg6', 'g4', 'Be6', 'Kf4', 'Bxg4', 'h5+', 'Kh6', 'Kxg4', 'b5', 'Kf5', 'a5', 'Ke4', 'a4', 'Kd3', 'Kxh5', 'Kc2', 'a3', 'Kb3', 'b4', 'Ka2', 'Kg4', 'Kb3', 'Kf4', 'Ka2', 'Ke5', 'Kb3', '1/2-1/2']",120,"['d4', 'c4', 'Nc3', 'Nf3', 'e3', 'Bd3', 'cxd5', 'O-O', 'Qc2', 'Nd2', 'f3', 'bxc3', 'a4', 'Ba3', 'Qb2', 'Rab1', 'Rbe1', 'Bxd6', 'cxd4', 'e4', 'fxe4', 'Nxe4', 'Rxf8+', 'Bxe4', 'Qc2', 'Rd1', 'Kh1', 'Re1', 'Bxg6', 'Qxg6', 'Re8+', 'Rxf8+', 'h3', 'Qh5+', 'Qe5+', 'Qb8+', 'Qf4', 'Kh2', 'Qh4+', 'Qd8', 'Qd4', 'h4', 'Kh3', 'g3', 'Kxg2', 'Kf2', 'Ke3', 'g4', 'Kf4', 'h5+', 'Kxg4', 'Kf5', 'Ke4', 'Kd3', 'Kc2', 'Kb3', 'Ka2', 'Kb3', 'Ka2', 'Kb3']","['e6', 'f5', 'Nf6', 'd5', 'c6', 'Bd6', 'exd5', 'O-O', 'Ne4', 'Be6', 'Nxc3', 'Nd7', 'c5', 'Rc8', 'b6', 'Qe7', 'cxd4', 'Qxd6', 'Nf6', 'dxe4', 'fxe4', 'Nxe4', 'Rxf8', 'Kh8', 'g6', 'Rf4', 'Bg4', 'Qxd4', 'hxg6', 'Qg7', 'Rf8', 'Qxf8', 'Bf5', 'Bh7', 'Qg7', 'Bg8', 'Qa1+', 'Qg7', 'Qh7', 'Qg7', 'Qxd4', 'Qxa4', 'Qc2', 'Qg2+', 'Bd5+', 'Kg7', 'Kg6', 'Be6', 'Bxg4', 'Kh6', 'b5', 'a5', 'a4', 'Kxh5', 'a3', 'b4', 'Kg4', 'Kf4', 'Ke5', '1/2-1/2']",60,60
72,1147314443,2015-10-05T06:37:49,2015-10-05T06:39:00,Bullet,ChessRule,54115191,insufficient,2807602,insufficient,"['e4', 'Nf6', 'e5', 'Ng8', 'Nc3', 'e6', 'd4', 'd5', 'Bd3', 'Be7', 'Nce2', 'c5', 'c3', 'Nc6', 'f4', 'Qb6', 'Nf3', 'g6', 'O-O', 'Bd7', 'Kh1', 'h5', 'a4', 'h4', 'h3', 'Nh6', 'dxc5', 'Bxc5', 'b4', 'Be7', 'a5', 'Qd8', 'Be3', 'Nf5', 'Bxf5', 'gxf5', 'a6', 'b6', 'b5', 'Na5', 'Nfd4', 'Nc4', 'Bf2', 'Qc7', 'Nc1', 'O-O-O', 'Nd3', 'Rdg8', 'Nb4', 'Rg7', 'Nbc6', 'Bxc6', 'Nxc6', 'Rhg8', 'Rg1', 'Bd8', 'Qe1', 'f6', 'Bxh4', 'fxe5', 'Nxd8', 'e4', 'Nxe6', 'Qf7', 'Nxg7', 'Qxg7', 'Bg5', 'Qh7', 'Rd1', 'Qf7', 'Qe2', 'Re8', 'Rd4', 'Qe6', 'Rgd1', 'e3', 'Rxd5', 'Nd2', 'R5xd2', 'exd2', 'Qxe6+', 'Rxe6', 'Rxd2', 'Re1+', 'Kh2', 'Re4', 'Rd8+', 'Kc7', 'Rf8', 'Rc4', 'Rxf5', 'Kd6', 'Rf6+', 'Kc5', 'Rf5+', 'Kd6', 'h4', 'Rxc3', 'h5', 'Rc2', 'h6', 'Rc8', 'h7', 'Rh8', 'Rf7', 'Ke6', 'Rxa7', 'Kf5', 'Kg3', 'Kg6', 'Rb7', 'Re8', 'Rxb6+', 'Kxh7', 'Rb7+', 'Kg6', 'a7', 'Kf5', 'Kf3', 'Ra8', 'g4+', 'Ke6', 'b6', 'Kd5', 'Rb8', 'Kc6', 'Rxa8', 'Kb7', 'Rb8+', 'Ka6', 'a8=Q+', 'Kb5', 'Qd5+', 'Kb4', 'Qd4+', 'Ka3', 'Rc8', 'Ka2', 'b7', 'Kb1', 'b8=Q+', 'Ka2', '1/2-1/2']",143,"['e4', 'e5', 'Nc3', 'd4', 'Bd3', 'Nce2', 'c3', 'f4', 'Nf3', 'O-O', 'Kh1', 'a4', 'h3', 'dxc5', 'b4', 'a5', 'Be3', 'Bxf5', 'a6', 'b5', 'Nfd4', 'Bf2', 'Nc1', 'Nd3', 'Nb4', 'Nbc6', 'Nxc6', 'Rg1', 'Qe1', 'Bxh4', 'Nxd8', 'Nxe6', 'Nxg7', 'Bg5', 'Rd1', 'Qe2', 'Rd4', 'Rgd1', 'Rxd5', 'R5xd2', 'Qxe6+', 'Rxd2', 'Kh2', 'Rd8+', 'Rf8', 'Rxf5', 'Rf6+', 'Rf5+', 'h4', 'h5', 'h6', 'h7', 'Rf7', 'Rxa7', 'Kg3', 'Rb7', 'Rxb6+', 'Rb7+', 'a7', 'Kf3', 'g4+', 'b6', 'Rb8', 'Rxa8', 'Rb8+', 'a8=Q+', 'Qd5+', 'Qd4+', 'Rc8', 'b7', 'b8=Q+', '1/2-1/2']","['Nf6', 'Ng8', 'e6', 'd5', 'Be7', 'c5', 'Nc6', 'Qb6', 'g6', 'Bd7', 'h5', 'h4', 'Nh6', 'Bxc5', 'Be7', 'Qd8', 'Nf5', 'gxf5', 'b6', 'Na5', 'Nc4', 'Qc7', 'O-O-O', 'Rdg8', 'Rg7', 'Bxc6', 'Rhg8', 'Bd8', 'f6', 'fxe5', 'e4', 'Qf7', 'Qxg7', 'Qh7', 'Qf7', 'Re8', 'Qe6', 'e3', 'Nd2', 'exd2', 'Rxe6', 'Re1+', 'Re4', 'Kc7', 'Rc4', 'Kd6', 'Kc5', 'Kd6', 'Rxc3', 'Rc2', 'Rc8', 'Rh8', 'Ke6', 'Kf5', 'Kg6', 'Re8', 'Kxh7', 'Kg6', 'Kf5', 'Ra8', 'Ke6', 'Kd5', 'Kc6', 'Kb7', 'Ka6', 'Kb5', 'Kb4', 'Ka3', 'Ka2', 'Kb1', 'Ka2']",72,71
73,1147316215,2015-10-05T06:40:01,2015-10-05T06:42:00,Bullet,ChessRule,5801001,checkmated,402702,win,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'Nf6', 'Nf3', 'c6', 'e3', 'Bd6', 'cxd5', 'exd5', 'Bd3', 'O-O', 'O-O', 'Bg4', 'Qc2', 'Nbd7', 'Nd2', 'Re8', 'f3', 'Bh5', 'e4', 'dxe4', 'fxe4', 'c5', 'e5', 'cxd4', 'exf6', 'dxc3', 'Bxh7+', 'Kh8', 'Ne4', 'Qb6+', 'Kh1', 'Be5', 'fxg7+', 'Bxg7', 'Nxc3', 'Ne5', 'Bg5', 'Ng4', 'Bh4', 'Ne3', 'Qe4', 'Rxe4', 'Rfe1', 'Kxh7', 'Bf2', 'Qxb2', 'Nxe4', 'Nxg2', 'Ng5+', 'Kg6', 'Kxg2', 'Kxg5', 'Rab1', 'Qxa2', 'Ra1', 'Qd5+', 'Kg1', 'Bf3', 'Rad1', 'Qc6', 'Be3+', 'Kg6', 'Rc1', 'Qe6', 'Bf4', 'Qg4+', 'Bg3', 'Rd8', 'Rc3', 'Bxc3', 'Rf1', 'Bd4+', 'Rf2', 'Bxf2+', 'Kxf2', 'Rd1', 'Ke3', 'Re1+', 'Kd2', 'Rd1+', 'Kc3', 'Qe4', 'Kb2', 'Rd3', 'Kc2', 'Qe2+', 'Kc1', 'Rd1#', '0-1']",93,"['d4', 'c4', 'Nc3', 'Nf3', 'e3', 'cxd5', 'Bd3', 'O-O', 'Qc2', 'Nd2', 'f3', 'e4', 'fxe4', 'e5', 'exf6', 'Bxh7+', 'Ne4', 'Kh1', 'fxg7+', 'Nxc3', 'Bg5', 'Bh4', 'Qe4', 'Rfe1', 'Bf2', 'Nxe4', 'Ng5+', 'Kxg2', 'Rab1', 'Ra1', 'Kg1', 'Rad1', 'Be3+', 'Rc1', 'Bf4', 'Bg3', 'Rc3', 'Rf1', 'Rf2', 'Kxf2', 'Ke3', 'Kd2', 'Kc3', 'Kb2', 'Kc2', 'Kc1', '0-1']","['e6', 'd5', 'Nf6', 'c6', 'Bd6', 'exd5', 'O-O', 'Bg4', 'Nbd7', 'Re8', 'Bh5', 'dxe4', 'c5', 'cxd4', 'dxc3', 'Kh8', 'Qb6+', 'Be5', 'Bxg7', 'Ne5', 'Ng4', 'Ne3', 'Rxe4', 'Kxh7', 'Qxb2', 'Nxg2', 'Kg6', 'Kxg5', 'Qxa2', 'Qd5+', 'Bf3', 'Qc6', 'Kg6', 'Qe6', 'Qg4+', 'Rd8', 'Bxc3', 'Bd4+', 'Bxf2+', 'Rd1', 'Re1+', 'Rd1+', 'Qe4', 'Rd3', 'Qe2+', 'Rd1#']",47,46
74,1147317592,2015-10-05T06:42:28,2015-10-05T06:44:00,Bullet,ChessRule,14102412,win,4627679,resigned,"['e4', 'c5', 'Nf3', 'e6', 'd3', 'a6', 'Nbd2', 'Qc7', 'g3', 'd6', 'Bg2', 'Nd7', 'O-O', 'Ngf6', 'a4', 'b6', 'c3', 'Bb7', 'Re1', 'Be7', 'd4', 'Rc8', 'h4', 'O-O', 'e5', 'Bxf3', 'Nxf3', 'Nd5', 'c4', 'Nb4', 'Bd2', 'a5', 'Bxb4', 'cxb4', 'b3', 'Rfd8', 'exd6', 'Bxd6', 'Qe2', 'Be7', 'Rad1', 'Nf6', 'Ne5', 'Bd6', 'f4', 'Qb8', 'g4', 'Bxe5', 'fxe5', 'Nd7', 'g5', 'Nf8', 'h5', 'Rc7', 'Be4', 'Rcc8', 'Bc2', 'Qc7', 'Qe4', 'Rb8', 'h6', 'g6', 'Qf4', 'Qe7', 'd5', 'exd5', 'cxd5', 'Qe8', 'Qf6', 'Ne6', 'dxe6', 'Qf8', 'e7', 'Rd6', 'exf8=Q+', 'Kxf8', 'exd6', '1-0']",78,"['e4', 'Nf3', 'd3', 'Nbd2', 'g3', 'Bg2', 'O-O', 'a4', 'c3', 'Re1', 'd4', 'h4', 'e5', 'Nxf3', 'c4', 'Bd2', 'Bxb4', 'b3', 'exd6', 'Qe2', 'Rad1', 'Ne5', 'f4', 'g4', 'fxe5', 'g5', 'h5', 'Be4', 'Bc2', 'Qe4', 'h6', 'Qf4', 'd5', 'cxd5', 'Qf6', 'dxe6', 'e7', 'exf8=Q+', 'exd6']","['c5', 'e6', 'a6', 'Qc7', 'd6', 'Nd7', 'Ngf6', 'b6', 'Bb7', 'Be7', 'Rc8', 'O-O', 'Bxf3', 'Nd5', 'Nb4', 'a5', 'cxb4', 'Rfd8', 'Bxd6', 'Be7', 'Nf6', 'Bd6', 'Qb8', 'Bxe5', 'Nd7', 'Nf8', 'Rc7', 'Rcc8', 'Qc7', 'Rb8', 'g6', 'Qe7', 'exd5', 'Qe8', 'Ne6', 'Qf8', 'Rd6', 'Kxf8', '1-0']",39,39
75,1147318983,2015-10-05T06:43:07,2015-10-05T06:45:00,Bullet,ChessRule,2906457,win,13506226,abandoned,"['e4', '1-0']",2,['e4'],['1-0'],1,1
76,1147320471,2015-10-05T06:46:13,2015-10-05T06:48:00,Bullet,ChessRule,34106615,abandoned,34107301,win,['0-1'],1,['0-1'],[],1,0
77,1147322002,2015-10-05T06:50:41,2015-10-05T06:52:00,Bullet,ChessRule,34166235,win,1120000,timeout,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'Bd7', 'Nc3', 'a6', 'dxe5', 'Nc6', 'exd6', 'Bxd6', 'Bc4', 'Qe7', 'O-O', 'O-O-O', 'Nd5', 'Qe8', 'Be3', 'Bg4', 'h3', 'Bh5', 'g4', 'Bg6', 'Qe2', 'Bxe4', 'Rad1', 'Bxf3', 'Qxf3', 'Ne5', 'Qe4', 'Nxc4', 'Qxc4', 'Qc6', 'Qxc6', 'bxc6', 'Nc3', 'c5', 'Ne4', 'c4', 'c3', 'Nf6', 'Nxf6', 'gxf6', 'Rd4', 'h5', 'Rxc4', 'hxg4', 'hxg4', 'Bh2+', 'Kg2', 'Bd6', 'Rd1', 'Rhg8', 'Kf3', 'f5', 'gxf5', 'Rge8', 'b4', 'Kb7', 'a4', 'Re5', 'Rf4', 'Rxe3+', 'fxe3', 'Bxf4', 'Rxd8', 'Bd6', 'Rd7', 'Kc6', 'Rxd6+', 'Kxd6', 'Ke4', 'Kc6', 'f6', 'Kd6', 'Kf5', 'c6', 'e4', 'c5', 'e5+', 'Kd5', 'bxc5', 'Kxc5', 'e6', 'Kd6', 'e7', 'Kd7', 'c4', 'a5', 'c5', 'Ke8', 'Ke5', 'Kd7', 'c6+', 'Ke8', 'c7', 'Kd7', 'c8=Q+', 'Kxc8', 'e8=Q+', 'Kb7', 'Qxf7+', '1-0']",104,"['e4', 'Nf3', 'd4', 'Nc3', 'dxe5', 'exd6', 'Bc4', 'O-O', 'Nd5', 'Be3', 'h3', 'g4', 'Qe2', 'Rad1', 'Qxf3', 'Qe4', 'Qxc4', 'Qxc6', 'Nc3', 'Ne4', 'c3', 'Nxf6', 'Rd4', 'Rxc4', 'hxg4', 'Kg2', 'Rd1', 'Kf3', 'gxf5', 'b4', 'a4', 'Rf4', 'fxe3', 'Rxd8', 'Rd7', 'Rxd6+', 'Ke4', 'f6', 'Kf5', 'e4', 'e5+', 'bxc5', 'e6', 'e7', 'c4', 'c5', 'Ke5', 'c6+', 'c7', 'c8=Q+', 'e8=Q+', 'Qxf7+']","['e5', 'd6', 'Bd7', 'a6', 'Nc6', 'Bxd6', 'Qe7', 'O-O-O', 'Qe8', 'Bg4', 'Bh5', 'Bg6', 'Bxe4', 'Bxf3', 'Ne5', 'Nxc4', 'Qc6', 'bxc6', 'c5', 'c4', 'Nf6', 'gxf6', 'h5', 'hxg4', 'Bh2+', 'Bd6', 'Rhg8', 'f5', 'Rge8', 'Kb7', 'Re5', 'Rxe3+', 'Bxf4', 'Bd6', 'Kc6', 'Kxd6', 'Kc6', 'Kd6', 'c6', 'c5', 'Kd5', 'Kxc5', 'Kd6', 'Kd7', 'a5', 'Ke8', 'Kd7', 'Ke8', 'Kd7', 'Kxc8', 'Kb7', '1-0']",52,52
78,1147323615,2015-10-05T06:52:01,2015-10-05T06:54:00,Bullet,ChessRule,24173371,timeout,4612540,win,"['d4', 'Nf6', 'Nf3', 'e6', 'e3', 'b6', 'c3', 'Bb7', 'Be2', 'c5', 'Nbd2', 'd5', 'O-O', 'Nbd7', 'Ne5', 'Nxe5', 'dxe5', 'Nd7', 'f4', 'f6', 'exf6', 'Qxf6', 'Nf3', 'Bd6', 'Bd3', 'O-O', 'Qc2', 'g6', 'Ng5', 'e5', 'h4', 'e4', 'Be2', 'h6', 'Nh3', 'Qxh4', 'Bd2', 'Nf6', 'Be1', 'Qxh3', 'gxh3', 'g5', 'fxg5', 'hxg5', 'Qd2', 'Kg7', 'Bg4', 'Nxg4', 'Qe2', 'Ne5', 'Qh5', 'Nf3+', 'Rxf3', 'Rxf3', 'Qxg5+', 'Kf7', 'Bf2', 'Rg8', '0-1']",59,"['d4', 'Nf3', 'e3', 'c3', 'Be2', 'Nbd2', 'O-O', 'Ne5', 'dxe5', 'f4', 'exf6', 'Nf3', 'Bd3', 'Qc2', 'Ng5', 'h4', 'Be2', 'Nh3', 'Bd2', 'Be1', 'gxh3', 'fxg5', 'Qd2', 'Bg4', 'Qe2', 'Qh5', 'Rxf3', 'Qxg5+', 'Bf2', '0-1']","['Nf6', 'e6', 'b6', 'Bb7', 'c5', 'd5', 'Nbd7', 'Nxe5', 'Nd7', 'f6', 'Qxf6', 'Bd6', 'O-O', 'g6', 'e5', 'e4', 'h6', 'Qxh4', 'Nf6', 'Qxh3', 'g5', 'hxg5', 'Kg7', 'Nxg4', 'Ne5', 'Nf3+', 'Rxf3', 'Kf7', 'Rg8']",30,29
79,1147324818,2015-10-05T06:55:47,2015-10-05T06:57:00,Bullet,ChessRule,409111,timeout,14114429,win,"['e4', 'e6', 'Nf3', 'd5', 'exd5', 'exd5', 'd4', 'Bd6', 'Bd3', 'h6', 'Nc3', 'c6', 'O-O', 'Qf6', 'Re1+', 'Ne7', 'h3', 'O-O', 'Qe2', 'Bf5', 'Bf4', 'Bxf4', 'Qxe7', 'Qxe7', 'Rxe7', 'Bxd3', 'cxd3', 'b6', 'Re2', 'Na6', 'Rae1', 'Nb4', 'g3', 'Bd6', 'a3', 'Nxd3', 'Rd1', 'Nxb2', 'Rxb2', 'Bxa3', 'Rb3', 'Bd6', 'Rdb1', 'b5', 'Nd2', 'a5', 'f4', 'a4', 'R3b2', 'b4', 'Ne2', 'b3', 'Nxb3', 'axb3', 'Rxb3', 'Rfe8', 'Rb7', 'Rxe2', 'Rd7', 'Bf8', 'Kf1', 'Raa2', '0-1']",63,"['e4', 'Nf3', 'exd5', 'd4', 'Bd3', 'Nc3', 'O-O', 'Re1+', 'h3', 'Qe2', 'Bf4', 'Qxe7', 'Rxe7', 'cxd3', 'Re2', 'Rae1', 'g3', 'a3', 'Rd1', 'Rxb2', 'Rb3', 'Rdb1', 'Nd2', 'f4', 'R3b2', 'Ne2', 'Nxb3', 'Rxb3', 'Rb7', 'Rd7', 'Kf1', '0-1']","['e6', 'd5', 'exd5', 'Bd6', 'h6', 'c6', 'Qf6', 'Ne7', 'O-O', 'Bf5', 'Bxf4', 'Qxe7', 'Bxd3', 'b6', 'Na6', 'Nb4', 'Bd6', 'Nxd3', 'Nxb2', 'Bxa3', 'Bd6', 'b5', 'a5', 'a4', 'b4', 'b3', 'axb3', 'Rfe8', 'Rxe2', 'Bf8', 'Raa2']",32,31
80,1147343643,2015-10-05T07:30:58,2015-10-05T07:33:00,Blitz,ChessRule,4502680,win,4124154,resigned,"['e4', 'c5', 'd4', 'cxd4', 'c3', 'dxc3', 'Nxc3', 'd6', 'Nf3', 'Bd7', 'Bc4', 'e6', 'O-O', 'Be7', 'Qe2', 'Nc6', 'Rd1', 'a6', 'a4', 'Qc7', 'Ba2', 'Nf6', 'Bf4', 'O-O', 'Rac1', 'Nh5', 'Be3', 'Nf6', 'Nd5', 'Qd8', 'Nxe7+', 'Qxe7', 'e5', 'dxe5', 'Bc5', 'Qe8', 'Nxe5', 'Nxe5', 'Qxe5', 'Bc6', 'Rc3', 'Nd7', 'Rxd7', 'Qxd7', 'h4', 'Rfd8', 'Rg3', 'g6', 'h5', 'Qd1+', 'Kh2', 'Bd5', 'hxg6', 'hxg6', 'Rh3', '1-0']",56,"['e4', 'd4', 'c3', 'Nxc3', 'Nf3', 'Bc4', 'O-O', 'Qe2', 'Rd1', 'a4', 'Ba2', 'Bf4', 'Rac1', 'Be3', 'Nd5', 'Nxe7+', 'e5', 'Bc5', 'Nxe5', 'Qxe5', 'Rc3', 'Rxd7', 'h4', 'Rg3', 'h5', 'Kh2', 'hxg6', 'Rh3']","['c5', 'cxd4', 'dxc3', 'd6', 'Bd7', 'e6', 'Be7', 'Nc6', 'a6', 'Qc7', 'Nf6', 'O-O', 'Nh5', 'Nf6', 'Qd8', 'Qxe7', 'dxe5', 'Qe8', 'Nxe5', 'Bc6', 'Nd7', 'Qxd7', 'Rfd8', 'g6', 'Qd1+', 'Bd5', 'hxg6', '1-0']",28,28
81,1147346515,2015-10-05T07:36:50,2015-10-05T07:38:00,Blitz,ChessRule,13700090,timeout,7100353,win,"['e4', 'e5', 'Nf3', 'Nc6', 'Bc4', 'Bc5', 'b4', 'Bxb4', 'c3', 'Ba5', 'd4', 'exd4', 'O-O', 'Nge7', 'Ng5', 'd5', 'exd5', 'Ne5', 'Bb5+', 'c6', 'dxc6', 'bxc6', 'Qe2', 'd3', 'Qxe5', 'cxb5', 'Qxg7', 'Rg8', 'Qxf7+', 'Kd7', 'Qe6+', 'Kc7', 'Bf4+', 'Kb7', 'Qe4+', 'Ka6', 'Na3', 'Bb7', 'Qe5', 'Qd5', 'Qxd5', 'Nxd5', 'Rab1', 'Nxf4', 'Nxb5', 'Rxg5', 'Nd4', 'Rxg2+', 'Kh1', 'Rg3+', 'f3', 'Rg2', '0-1']",53,"['e4', 'Nf3', 'Bc4', 'b4', 'c3', 'd4', 'O-O', 'Ng5', 'exd5', 'Bb5+', 'dxc6', 'Qe2', 'Qxe5', 'Qxg7', 'Qxf7+', 'Qe6+', 'Bf4+', 'Qe4+', 'Na3', 'Qe5', 'Qxd5', 'Rab1', 'Nxb5', 'Nd4', 'Kh1', 'f3', '0-1']","['e5', 'Nc6', 'Bc5', 'Bxb4', 'Ba5', 'exd4', 'Nge7', 'd5', 'Ne5', 'c6', 'bxc6', 'd3', 'cxb5', 'Rg8', 'Kd7', 'Kc7', 'Kb7', 'Ka6', 'Bb7', 'Qd5', 'Nxd5', 'Nxf4', 'Rxg5', 'Rxg2+', 'Rg3+', 'Rg2']",27,26
82,1147349483,2015-10-05T07:40:15,2015-10-05T07:42:00,Blitz,ChessRule,2802368,checkmated,5014263,win,"['e4', 'c5', 'd3', 'd6', 'Nd2', 'g6', 'c3', 'Bg7', 'Qa4+', 'Bd7', 'Qb3', 'Nf6', 'Qxb7', 'Bc6', 'Qb3', 'O-O', 'Qd1', 'Nbd7', 'Qf3', 'Rb8', 'h3', 'Qa5', 'Nc4', 'Qa4', 'Qd1', 'Qa6', 'g4', 'Qb7', 'f3', 'Bb5', 'Na5', 'Qa6', 'Nb3', 'Ne5', 'c4', 'Ba4', 'Rb1', 'Nc6', 'Qe2', 'Bxb3', 'axb3', 'Nd4', 'Qd1', 'Rxb3', 'Kf2', 'Rfb8', 'Kg3', 'Nd7', 'f4', 'Qa2', 'Be3', 'Rxb2', 'Rxb2', 'Rxb2', 'Bxd4', 'Bxd4', 'Nf3', 'Bf2+', 'Kg2', 'Bh4+', 'Kg1', 'Rg2+', 'Bxg2', 'Qf2+', 'Kh2', 'Bg3#', '0-1']",67,"['e4', 'd3', 'Nd2', 'c3', 'Qa4+', 'Qb3', 'Qxb7', 'Qb3', 'Qd1', 'Qf3', 'h3', 'Nc4', 'Qd1', 'g4', 'f3', 'Na5', 'Nb3', 'c4', 'Rb1', 'Qe2', 'axb3', 'Qd1', 'Kf2', 'Kg3', 'f4', 'Be3', 'Rxb2', 'Bxd4', 'Nf3', 'Kg2', 'Kg1', 'Bxg2', 'Kh2', '0-1']","['c5', 'd6', 'g6', 'Bg7', 'Bd7', 'Nf6', 'Bc6', 'O-O', 'Nbd7', 'Rb8', 'Qa5', 'Qa4', 'Qa6', 'Qb7', 'Bb5', 'Qa6', 'Ne5', 'Ba4', 'Nc6', 'Bxb3', 'Nd4', 'Rxb3', 'Rfb8', 'Nd7', 'Qa2', 'Rxb2', 'Rxb2', 'Bxd4', 'Bf2+', 'Bh4+', 'Rg2+', 'Qf2+', 'Bg3#']",34,33
83,1147362455,2015-10-05T08:03:44,2015-10-05T08:07:00,Blitz,ChessRule,2032201,win,3523500,checkmated,"['e4', 'e5', 'Nf3', 'd6', 'd4', 'exd4', 'Nxd4', 'Nf6', 'Nc3', 'Be7', 'Be2', 'O-O', 'Be3', 'a6', 'O-O', 'b5', 'a3', 'c5', 'Nf3', 'Bb7', 'Nd2', 'b4', 'axb4', 'cxb4', 'Nd5', 'Nxd5', 'exd5', 'Bxd5', 'Bf3', 'Bxf3', 'Qxf3', 'Nd7', 'Rfd1', 'Ne5', 'Qg3', 'Qc7', 'Ne4', 'Ng6', 'Rac1', 'Rfc8', 'Bd4', 'd5', 'Qxc7', 'Rxc7', 'Ng3', 'a5', 'Nf5', 'Bf8', 'h4', 'Nf4', 'Kf1', 'g6', 'Ne3', 'Ne6', 'Be5', 'Rd7', 'Nxd5', 'Bg7', 'Nf6+', 'Bxf6', 'Bxf6', 'Rxd1+', 'Rxd1', 'a4', 'g3', 'a3', 'bxa3', 'bxa3', 'c4', 'a2', 'Ra1', 'Nc5', 'Re1', 'Nb3', 'Ba1', 'Nd2+', 'Ke2', 'Nxc4', 'Kd3', 'Na3', 'Kc3', 'Nb5+', 'Kb2', 'Nd4', 'Re4', 'Ne6', 'g4', 'h6', 'f4', 'Nc5', 'Re3', 'Na4+', 'Kxa2', 'Nc3+', 'Kb3', 'Nd5', 'Re1', 'Nxf4', 'g5', 'h5', 'Bf6', 'Ng2', 'Re4', 'Rb8+', 'Kc2', 'Kf8', 'Kd2', 'Rb3', 'Be7+', 'Kg8', 'Bf6', 'Kf8', 'Rd4', 'Ke8', 'Rd8#', '1-0']",116,"['e4', 'Nf3', 'd4', 'Nxd4', 'Nc3', 'Be2', 'Be3', 'O-O', 'a3', 'Nf3', 'Nd2', 'axb4', 'Nd5', 'exd5', 'Bf3', 'Qxf3', 'Rfd1', 'Qg3', 'Ne4', 'Rac1', 'Bd4', 'Qxc7', 'Ng3', 'Nf5', 'h4', 'Kf1', 'Ne3', 'Be5', 'Nxd5', 'Nf6+', 'Bxf6', 'Rxd1', 'g3', 'bxa3', 'c4', 'Ra1', 'Re1', 'Ba1', 'Ke2', 'Kd3', 'Kc3', 'Kb2', 'Re4', 'g4', 'f4', 'Re3', 'Kxa2', 'Kb3', 'Re1', 'g5', 'Bf6', 'Re4', 'Kc2', 'Kd2', 'Be7+', 'Bf6', 'Rd4', 'Rd8#']","['e5', 'd6', 'exd4', 'Nf6', 'Be7', 'O-O', 'a6', 'b5', 'c5', 'Bb7', 'b4', 'cxb4', 'Nxd5', 'Bxd5', 'Bxf3', 'Nd7', 'Ne5', 'Qc7', 'Ng6', 'Rfc8', 'd5', 'Rxc7', 'a5', 'Bf8', 'Nf4', 'g6', 'Ne6', 'Rd7', 'Bg7', 'Bxf6', 'Rxd1+', 'a4', 'a3', 'bxa3', 'a2', 'Nc5', 'Nb3', 'Nd2+', 'Nxc4', 'Na3', 'Nb5+', 'Nd4', 'Ne6', 'h6', 'Nc5', 'Na4+', 'Nc3+', 'Nd5', 'Nxf4', 'h5', 'Ng2', 'Rb8+', 'Kf8', 'Rb3', 'Kg8', 'Kf8', 'Ke8', '1-0']",58,58
